Date,type,ticket_id,agent name,created time,end time,csat score,COR,main category,sub category,resolution time,First Response Time (min),SLA Met,Issue Severity,Escalated,User Type
2025-10-06,chat,300221,Fatima,01:49,04:43,5,SA,Referral,Tier Upgrade Issue,174 min,4,Yes,Low,No,VIP
2025-08-30,chat,300222,Sara,05:59,09:08,3,EG,Spot,Insufficient Balance,189 min,48,Yes,Medium,No,Retail
2025-08-27,chat,300223,Sara,21:49,23:23,3,DE,Futures,Margin Call,94 min,22,Yes,Medium,Yes,Retail
2025-05-18,chat,300224,Lina,19:12,20:39,4,IN,Referral,Missing Referral Bonus,87 min,27,Yes,Medium,No,Retail
2025-11-22,email,300225,Mohannad,12:36,16:03,4,BH,Security Setting,2FA Disabled,207 min,15,Yes,High,No,Retail
2025-02-15,chat,300226,Nour,11:55,13:22,5,ID,Referral,Referral Code Not Applied,87 min,47,Yes,Medium,No,VIP
2025-09-24,chat,300227,Aya,16:24,19:20,5,QA,Verification,Source of Funds,176 min,52,Yes,Medium,Yes,Retail
2025-07-13,chat,300228,Nour,06:33,08:04,4,DE,Referral,Referral Code Not Applied,91 min,28,Yes,High,Yes,Retail
2025-07-26,email,300229,Lina,12:20,12:54,4,EG,Card,Card Not Received,34 min,20,Yes,Medium,No,Retail
2025-01-29,chat,300230,Amin,10:44,11:27,5,KW,Security Setting,Change Password,43 min,17,Yes,Medium,No,Retail
2025-08-14,chat,300231,Mohannad,00:57,04:45,4,QA,P2P,Payment Dispute,228 min,31,Yes,Medium,No,VIP
2025-05-06,chat,300232,Amin,06:30,08:57,5,BH,Spot,Fee Dispute,147 min,58,Yes,High,Yes,Retail
2025-02-07,chat,300233,Khalid,15:38,15:48,4,UK,Futures,PNL Not Updated,10 min,10,No,Low,No,Retail
2025-07-03,chat,300234,Nour,11:26,12:30,4,SA,Security Setting,Anti?Phishing Code,64 min,3,Yes,High,No,Institutional
2025-05-29,chat,300235,Lina,01:51,05:19,4,QA,Card,Card Declined,208 min,55,Yes,Low,No,Retail
2025-02-27,chat,300236,Nour,11:25,12:17,3,KW,Withdrawal,On?chain Pending,52 min,11,Yes,Medium,Yes,VIP
2025-03-04,email,300237,Khalid,09:46,10:25,4,KW,Security Setting,Anti?Phishing Code,39 min,1,Yes,Medium,Yes,Retail
2025-08-08,email,300238,Mohannad,10:16,10:36,4,TR,Futures,Leverage Issue,20 min,6,Yes,Medium,Yes,Retail
2025-09-16,chat,300239,Amin,22:31,23:25,3,MY,Trading,Order Not Filled,54 min,27,Yes,Medium,No,Retail
2025-08-29,email,300240,Mohannad,16:18,18:35,5,PK,Withdrawal,On?chain Pending,137 min,22,Yes,Low,Yes,Retail
2025-02-26,chat,300241,Omar,07:00,07:40,5,EG,Deposit,Tag/Memo Missing,40 min,7,Yes,Low,No,Retail
2025-04-22,email,300242,Yousef,19:40,21:39,4,DE,Futures,PNL Not Updated,119 min,30,Yes,Medium,Yes,Retail
2025-04-26,chat,300243,Amin,15:16,16:07,4,PK,Referral,Tier Upgrade Issue,51 min,9,No,High,No,Retail
2025-12-05,chat,300244,Lina,07:21,09:34,5,UK,Futures,Margin Call,133 min,9,Yes,Medium,No,VIP
2025-04-10,chat,300245,Omar,11:15,11:47,3,PK,P2P,Appeal Order,32 min,25,Yes,Low,No,Retail
2025-07-29,chat,300246,Lina,11:19,12:17,4,ID,Card,Card Not Received,58 min,34,No,Low,Yes,VIP
2025-10-28,email,300247,Fatima,08:30,10:41,2,KW,Spot,Price Chart Issue,131 min,40,No,High,No,VIP
2025-01-25,chat,300248,Fatima,02:19,03:59,4,BH,Security Setting,Anti?Phishing Code,100 min,44,Yes,Urgent,No,Retail
2025-06-12,email,300249,Fatima,11:10,13:30,4,ID,Card,Card Not Received,140 min,48,Yes,Medium,No,Retail
2025-12-30,chat,300250,Omar,18:33,19:35,5,BH,Security Setting,Anti?Phishing Code,62 min,55,Yes,High,No,VIP
2025-05-08,chat,300251,Amin,14:09,14:48,3,SA,Card,Card Declined,39 min,14,Yes,Urgent,No,Retail
2025-06-09,chat,300252,Fatima,07:56,09:03,4,UK,Security Setting,Anti?Phishing Code,67 min,50,Yes,Medium,No,Internal
2025-02-04,chat,300253,Khalid,03:32,05:42,3,ID,Verification,ID Mismatch,130 min,28,Yes,Medium,No,Retail
2025-12-26,chat,300254,Fatima,04:25,07:37,4,PK,Deposit,Tag/Memo Missing,192 min,47,Yes,Medium,No,Retail
2025-03-12,chat,300255,Fatima,10:05,10:20,3,PK,Spot,Fee Dispute,15 min,9,No,Low,No,Retail
2025-09-21,chat,300256,Lina,14:45,18:33,2,QA,P2P,Appeal Order,228 min,49,Yes,Low,No,Retail
2025-06-28,chat,300257,Fatima,14:05,15:34,5,BH,Withdrawal,Bank Delay,89 min,7,Yes,Medium,No,Retail
2025-07-19,email,300258,Khalid,03:28,05:10,3,KW,Withdrawal,On?chain Pending,102 min,43,Yes,High,No,Retail
2025-02-19,chat,300259,Sara,10:45,14:35,5,DE,Card,Cashback Missing,230 min,35,Yes,Medium,Yes,Retail
2025-02-23,chat,300260,Sara,03:08,06:05,5,QA,Referral,Referral Code Not Applied,177 min,47,Yes,Low,No,Retail
2025-07-06,email,300261,Fatima,02:23,03:26,3,SA,Futures,PNL Not Updated,63 min,55,Yes,Medium,Yes,Institutional
2025-07-23,email,300262,Lina,22:40,23:32,4,SA,Referral,Referral Code Not Applied,52 min,11,Yes,Low,No,Retail
2025-02-10,chat,300263,Lina,22:04,23:49,2,AE,Futures,Leverage Issue,105 min,10,No,Urgent,Yes,VIP
2025-10-04,email,300264,Khalid,03:37,07:28,3,QA,Withdrawal,Exceeded Limit,231 min,32,Yes,Medium,No,Internal
2025-04-19,email,300265,Fatima,16:19,16:52,5,BH,Spot,Unable to Sell,33 min,13,Yes,Medium,No,Retail
2025-09-11,chat,300266,Omar,12:18,16:12,4,TR,Withdrawal,On?chain Pending,234 min,3,Yes,Low,No,Retail
2025-09-10,email,300267,Sara,22:44,23:42,5,UK,Security Setting,2FA Disabled,58 min,45,Yes,Low,No,Retail
2025-12-13,email,300268,Khalid,14:38,15:36,4,ID,Referral,Tier Upgrade Issue,58 min,46,Yes,High,No,Retail
2025-12-18,chat,300269,Nour,06:53,10:48,5,TR,Card,Cashback Missing,235 min,32,No,High,No,VIP
2025-09-29,email,300270,Khalid,20:05,20:33,5,SA,Trading,Order Rejected,28 min,2,Yes,High,No,Retail
2025-10-20,chat,300271,Omar,12:59,13:37,3,MY,Card,ATM Withdrawal Failed,38 min,27,Yes,High,No,VIP
2025-06-10,chat,300272,Lina,11:34,14:47,5,DE,Card,Card Not Received,193 min,31,Yes,High,No,Retail
2025-03-12,email,300273,Yousef,09:05,09:13,2,PK,Withdrawal,Wrong Tag/Memo,8 min,2,No,High,Yes,Retail
2025-08-31,chat,300274,Aya,08:00,09:24,4,BH,Futures,Leverage Issue,84 min,29,Yes,High,No,Retail
2025-05-08,chat,300275,Omar,21:53,23:40,5,SA,Security Setting,Anti?Phishing Code,107 min,60,Yes,Medium,No,Retail
2025-06-11,chat,300276,Khalid,18:24,21:47,4,IN,Futures,Leverage Issue,203 min,14,No,Medium,No,Retail
2025-01-07,chat,300277,Aya,05:36,08:42,5,TR,Verification,Source of Funds,186 min,24,No,Medium,No,Retail
2025-09-22,chat,300278,Mohannad,20:00,22:25,5,PK,Withdrawal,On?chain Pending,145 min,46,Yes,Medium,No,Retail
2025-08-20,chat,300279,Omar,01:45,03:05,5,ID,P2P,Payment Not Received,80 min,5,Yes,Low,No,Retail
2025-09-29,email,300280,Yousef,15:04,17:21,4,PK,P2P,Wrong Amount Sent,137 min,29,Yes,Medium,No,Retail
2025-06-01,email,300281,Amin,03:29,05:22,4,ID,Futures,Margin Call,113 min,32,No,Low,Yes,Retail
2025-09-07,chat,300282,Khalid,10:16,14:11,2,ID,Security Setting,2FA Reset,235 min,16,Yes,High,Yes,VIP
2025-03-05,chat,300283,Yousef,23:55,23:59,5,IN,Withdrawal,Rejected by Bank,4 min,2,Yes,Low,No,VIP
2025-10-03,email,300284,Yousef,10:00,12:48,4,QA,Spot,Unable to Sell,168 min,38,Yes,Medium,No,VIP
2025-01-17,chat,300285,Aya,18:15,21:14,5,EG,Security Setting,Login Alerts,179 min,10,Yes,Medium,No,Retail
2025-05-16,chat,300286,Omar,18:29,20:06,4,AE,Referral,Referral Code Not Applied,97 min,36,Yes,Low,No,Retail
2025-10-07,chat,300287,Lina,00:36,02:44,4,DE,Verification,Level 1 KYC,128 min,25,Yes,Urgent,Yes,Retail
2025-05-04,email,300288,Fatima,19:53,21:41,4,EG,Security Setting,Login Alerts,108 min,40,Yes,Low,No,Retail
2025-11-12,email,300289,Sara,20:04,20:14,4,UK,P2P,Order Stuck,10 min,4,Yes,Low,No,Retail
2025-08-25,chat,300290,Omar,17:15,21:07,4,BH,Verification,Level 2 KYC,232 min,9,Yes,Medium,No,Retail
2025-08-11,email,300291,Khalid,02:37,04:04,2,DE,P2P,Order Stuck,87 min,10,Yes,Medium,Yes,VIP
2025-05-26,chat,300292,Yousef,21:21,22:39,2,EG,Withdrawal,Rejected by Bank,78 min,22,No,High,Yes,Retail
2025-10-01,chat,300293,Khalid,06:33,09:23,5,EG,Referral,Tier Upgrade Issue,170 min,53,Yes,Medium,No,Retail
2025-11-15,chat,300294,Nour,13:30,16:53,4,PK,Referral,Tier Upgrade Issue,203 min,13,Yes,High,Yes,Retail
2025-09-05,chat,300295,Khalid,10:01,10:34,4,EG,Futures,Liquidation Dispute,33 min,24,Yes,Low,No,VIP
2025-06-05,email,300296,Lina,18:26,21:48,5,BH,Trading,Slippage Concern,202 min,11,Yes,Medium,Yes,Retail
2025-01-13,chat,300297,Nour,16:20,18:37,4,BH,Withdrawal,Exceeded Limit,137 min,57,Yes,Medium,Yes,Retail
2025-05-28,chat,300298,Fatima,19:02,19:08,4,SA,Security Setting,2FA Reset,6 min,1,No,Low,No,Retail
2025-09-22,chat,300299,Lina,13:22,15:32,4,PK,Futures,Leverage Issue,130 min,28,No,High,Yes,VIP
2025-04-18,chat,300300,Omar,23:30,23:53,3,BH,Futures,Liquidation Dispute,23 min,22,No,High,No,Retail
2025-03-30,chat,300301,Aya,03:18,06:21,5,TR,Card,ATM Withdrawal Failed,183 min,36,Yes,Medium,No,VIP
2025-07-11,chat,300302,Nour,22:35,23:39,4,DE,Verification,Level 1 KYC,64 min,9,No,Medium,No,Retail
2025-11-06,chat,300303,Lina,22:48,23:25,3,BH,Trading,Price Discrepancy,37 min,28,Yes,Medium,No,Retail
2025-08-05,chat,300304,Mohannad,07:03,08:56,4,KW,Security Setting,Login Alerts,113 min,16,Yes,Low,No,Retail
2025-04-29,chat,300305,Mohannad,08:48,10:08,4,SA,Trading,Order Not Filled,80 min,54,Yes,Medium,Yes,Retail
2025-09-23,chat,300306,Omar,06:19,07:06,1,MY,P2P,Order Stuck,47 min,15,No,Medium,Yes,Retail
2025-01-25,email,300307,Amin,06:14,09:37,5,SA,Referral,Tier Upgrade Issue,203 min,17,Yes,High,No,Retail
2025-06-02,chat,300308,Mohannad,06:52,08:42,1,EG,P2P,Wrong Amount Sent,110 min,24,Yes,High,No,Retail
2025-01-08,email,300309,Omar,19:07,21:04,3,KW,Deposit,On?chain Pending,117 min,53,Yes,Medium,No,Institutional
2025-09-17,email,300310,Mohannad,18:38,19:12,2,PK,Deposit,Internal Transfer Pending,34 min,9,Yes,High,No,Retail
2025-10-05,email,300311,Sara,12:15,14:59,5,IN,P2P,Wrong Amount Sent,164 min,38,Yes,High,No,Retail
2025-11-20,email,300312,Omar,05:43,08:55,4,DE,Card,Card Declined,192 min,44,No,High,No,Retail
2025-07-23,chat,300313,Fatima,13:54,14:17,4,ID,Card,Card Not Received,23 min,21,Yes,Medium,No,Retail
2025-03-16,email,300314,Aya,11:47,14:44,4,TR,Deposit,On?chain Pending,177 min,34,Yes,Medium,No,VIP
2025-07-17,chat,300315,Aya,09:42,10:09,4,DE,Verification,POA Review,27 min,10,Yes,Medium,No,Retail
2025-01-24,chat,300316,Sara,10:23,12:54,5,IN,Referral,Tier Upgrade Issue,151 min,36,Yes,Medium,No,Retail
2025-02-15,chat,300317,Omar,05:25,07:17,4,BH,Deposit,Internal Transfer Pending,112 min,36,Yes,Urgent,No,Retail
2025-07-02,chat,300318,Mohannad,14:08,17:11,4,IN,Trading,Price Discrepancy,183 min,54,Yes,Medium,No,Retail
2025-07-25,chat,300319,Omar,07:25,08:09,5,EG,Spot,Unable to Sell,44 min,8,Yes,Medium,No,VIP
2025-03-15,chat,300320,Nour,18:44,19:17,4,BH,Referral,Tier Upgrade Issue,33 min,16,Yes,Low,No,Retail
2025-03-01,chat,300321,Fatima,12:26,13:40,2,UK,Withdrawal,Bank Delay,74 min,32,No,Urgent,Yes,Retail
2025-11-22,chat,300322,Omar,15:24,15:40,3,BH,Security Setting,Change Password,16 min,9,Yes,Medium,No,Institutional
2025-02-12,chat,300323,Aya,04:50,07:22,5,SA,Verification,ID Mismatch,152 min,39,Yes,Low,No,Retail
2025-03-27,chat,300324,Aya,10:27,11:07,4,ID,Deposit,On?chain Pending,40 min,6,Yes,Low,No,VIP
2025-04-07,email,300325,Mohannad,02:25,05:37,4,PK,Withdrawal,On?chain Pending,192 min,39,Yes,Medium,No,Retail
2025-01-27,chat,300326,Fatima,02:36,04:47,5,ID,Card,Card Not Received,131 min,19,Yes,Medium,No,Retail
2025-02-20,chat,300327,Mohannad,21:43,22:25,3,SA,Spot,Price Chart Issue,42 min,39,No,Medium,No,Retail
2025-07-22,chat,300328,Yousef,09:18,12:14,4,BH,Withdrawal,Bank Delay,176 min,10,Yes,Medium,No,VIP
2025-05-16,chat,300329,Omar,15:12,17:57,5,IN,Spot,Fee Dispute,165 min,37,Yes,Low,No,Retail
2025-07-15,chat,300330,Mohannad,05:10,08:06,4,IN,Withdrawal,Wrong Tag/Memo,176 min,47,Yes,Medium,No,Retail
2025-04-16,chat,300331,Amin,16:35,18:56,5,IN,P2P,Order Stuck,141 min,35,Yes,Medium,No,Retail
2025-02-18,chat,300332,Omar,00:20,02:10,5,EG,Withdrawal,On?chain Pending,110 min,7,Yes,Medium,Yes,Retail
2025-06-26,chat,300333,Omar,07:01,07:53,3,KW,Futures,Margin Call,52 min,40,Yes,High,No,Retail
2025-02-23,chat,300334,Nour,08:04,09:56,3,UK,Security Setting,Anti?Phishing Code,112 min,27,No,Medium,No,Retail
2025-11-22,chat,300335,Amin,19:10,19:36,4,SA,P2P,Order Stuck,26 min,18,Yes,Low,No,Retail
2025-03-22,chat,300336,Lina,07:04,08:59,5,IN,P2P,Payment Not Received,115 min,9,Yes,High,No,VIP
2025-11-03,chat,300337,Omar,09:12,13:01,5,BH,P2P,Payment Not Received,229 min,59,Yes,Medium,No,Retail
2025-01-14,email,300338,Omar,06:01,06:11,4,TR,Deposit,Tag/Memo Missing,10 min,6,Yes,Low,No,VIP
2025-10-14,chat,300339,Sara,23:02,23:16,5,BH,Referral,Tier Upgrade Issue,14 min,3,Yes,High,No,Retail
2025-03-19,email,300340,Sara,09:29,13:22,4,BH,Verification,Source of Funds,233 min,55,Yes,High,No,Retail
2025-12-17,chat,300341,Yousef,19:03,21:14,2,UK,Trading,Price Discrepancy,131 min,7,No,High,Yes,Retail
2025-07-29,chat,300342,Fatima,12:01,12:15,5,BH,P2P,Payment Not Received,14 min,14,Yes,High,Yes,Retail
2025-07-27,email,300343,Amin,01:37,03:31,3,KW,Referral,Referral Code Not Applied,114 min,7,No,High,Yes,Retail
2025-04-12,email,300344,Aya,10:39,12:27,5,DE,Futures,Leverage Issue,108 min,5,Yes,Medium,No,Retail
2025-01-04,chat,300345,Nour,03:29,03:53,2,AE,Futures,Leverage Issue,24 min,22,Yes,Low,No,Retail
2025-04-12,chat,300346,Nour,23:30,23:47,5,ID,Referral,Referral Code Not Applied,17 min,14,Yes,Medium,No,VIP
2025-04-23,chat,300347,Fatima,02:43,05:27,4,IN,Referral,Missing Referral Bonus,164 min,2,Yes,Low,No,Retail
2025-12-30,email,300348,Fatima,07:32,08:06,3,PK,Card,Card Not Received,34 min,28,No,High,No,Retail
2025-10-08,chat,300349,Yousef,20:45,23:43,3,MY,Withdrawal,Bank Delay,178 min,60,No,Medium,Yes,Retail
2025-08-29,chat,300350,Mohannad,22:30,22:51,5,SA,Trading,Slippage Concern,21 min,5,Yes,Low,No,Retail
2025-08-16,chat,300351,Omar,03:40,07:20,5,SA,P2P,Payment Not Received,220 min,31,Yes,Medium,No,Retail
2025-08-12,chat,300352,Amin,07:39,10:29,4,IN,Trading,Slippage Concern,170 min,27,No,High,No,Institutional
2025-07-09,email,300353,Nour,10:15,13:48,5,ID,Security Setting,2FA Disabled,213 min,27,No,Urgent,No,Retail
2025-04-25,chat,300354,Sara,07:11,07:49,3,TR,Withdrawal,Wrong Tag/Memo,38 min,5,Yes,Low,No,VIP
2025-05-25,chat,300355,Lina,15:40,17:04,4,AE,Futures,Margin Call,84 min,56,Yes,Medium,No,VIP
2025-04-21,email,300356,Omar,12:26,13:16,5,EG,Withdrawal,Exceeded Limit,50 min,32,Yes,High,No,Retail
2025-03-07,email,300357,Lina,00:20,03:28,4,PK,Trading,Price Discrepancy,188 min,18,No,High,No,Retail
2025-11-23,email,300358,Yousef,09:07,12:47,5,TR,Card,Cashback Missing,220 min,48,Yes,Medium,No,Retail
2025-07-06,chat,300359,Omar,04:59,07:49,5,AE,Trading,Order Rejected,170 min,5,Yes,Low,No,Retail
2025-06-04,chat,300360,Omar,07:24,10:10,4,DE,Spot,Unable to Sell,166 min,25,Yes,Low,No,Retail
2025-01-16,email,300361,Fatima,20:10,23:23,4,QA,Security Setting,2FA Reset,193 min,50,Yes,Low,No,Retail
2025-05-26,chat,300362,Mohannad,09:59,10:29,5,KW,Card,ATM Withdrawal Failed,30 min,7,Yes,Low,No,Retail
2025-02-28,chat,300363,Aya,16:22,16:28,5,EG,Futures,Leverage Issue,6 min,4,Yes,High,No,Retail
2025-07-15,email,300364,Yousef,01:05,03:22,4,ID,Spot,Insufficient Balance,137 min,50,Yes,Medium,No,Retail
2025-07-19,chat,300365,Mohannad,17:02,18:36,4,SA,Deposit,Internal Transfer Pending,94 min,4,Yes,Medium,No,Retail
2025-11-04,email,300366,Mohannad,21:34,22:29,4,EG,Trading,Price Discrepancy,55 min,27,Yes,High,No,Retail
2025-07-25,chat,300367,Fatima,06:50,07:35,4,AE,Card,Card Not Received,45 min,2,Yes,High,No,Retail
2025-03-28,chat,300368,Sara,07:02,08:14,3,AE,Spot,Unable to Sell,72 min,36,Yes,Medium,No,Retail
2025-02-01,email,300369,Yousef,21:06,22:16,4,EG,Deposit,Unsupported Token,70 min,47,Yes,Medium,Yes,Retail
2025-11-01,chat,300370,Yousef,10:04,10:57,3,TR,Verification,Source of Funds,53 min,34,Yes,Low,No,Retail
2025-01-28,chat,300371,Lina,13:58,15:21,3,SA,P2P,Payment Dispute,83 min,16,Yes,Low,No,VIP
2025-01-01,chat,300372,Mohannad,18:18,22:13,4,QA,Verification,Level 2 KYC,235 min,28,Yes,Medium,No,Retail
2025-11-08,email,300373,Nour,04:04,07:09,5,PK,Trading,Price Discrepancy,185 min,3,Yes,Medium,No,VIP
2025-09-20,email,300374,Mohannad,07:51,09:23,4,PK,Spot,Insufficient Balance,92 min,2,Yes,Medium,Yes,Retail
2025-12-25,chat,300375,Sara,20:37,23:16,5,UK,Security Setting,Login Alerts,159 min,10,Yes,Low,No,Retail
2025-06-19,email,300376,Fatima,13:53,14:29,3,PK,Referral,Referral Code Not Applied,36 min,33,Yes,High,No,Retail
2025-12-07,email,300377,Sara,07:45,10:41,5,IN,Deposit,Unsupported Token,176 min,22,Yes,High,No,Retail
2025-06-08,email,300378,Omar,12:51,15:33,2,DE,Card,Card Not Received,162 min,56,No,Low,Yes,Retail
2025-04-05,chat,300379,Khalid,23:01,23:26,5,IN,Deposit,On?chain Pending,25 min,22,Yes,Medium,No,Retail
2025-05-07,chat,300380,Sara,09:16,10:57,5,IN,Spot,Insufficient Balance,101 min,12,Yes,High,No,VIP
2025-08-02,chat,300381,Fatima,01:23,02:13,3,QA,Deposit,Unsupported Token,50 min,42,Yes,Medium,No,Internal
2025-01-04,email,300382,Yousef,18:27,19:05,5,IN,Futures,Liquidation Dispute,38 min,25,No,High,Yes,Retail
2025-11-07,email,300383,Fatima,07:49,10:57,5,ID,P2P,Payment Not Received,188 min,10,Yes,Medium,No,Retail
2025-04-04,chat,300384,Aya,22:02,22:17,3,IN,Trading,Order Rejected,15 min,12,No,Low,Yes,VIP
2025-05-13,chat,300385,Nour,10:36,13:28,5,DE,Deposit,Unsupported Token,172 min,16,Yes,Low,No,VIP
2025-05-26,chat,300386,Yousef,07:10,10:48,4,UK,P2P,Order Stuck,218 min,56,Yes,Low,Yes,Retail
2025-08-07,chat,300387,Amin,22:30,22:50,2,PK,Security Setting,Change Password,20 min,18,No,Low,No,Retail
2025-10-24,chat,300388,Fatima,08:44,11:59,3,SA,P2P,Appeal Order,195 min,18,Yes,Urgent,No,Retail
2025-11-30,chat,300389,Sara,08:03,11:33,3,EG,Referral,Tier Upgrade Issue,210 min,48,Yes,Low,No,Retail
2025-11-28,chat,300390,Mohannad,06:14,10:13,1,MY,Verification,Source of Funds,239 min,9,No,High,Yes,Internal
2025-06-06,chat,300391,Lina,05:35,09:01,2,SA,Futures,Leverage Issue,206 min,8,No,Urgent,Yes,Retail
2025-04-20,chat,300392,Lina,15:58,19:32,5,SA,Verification,Level 2 KYC,214 min,19,Yes,Low,No,Retail
2025-02-12,chat,300393,Mohannad,08:39,11:20,4,KW,Deposit,Unsupported Token,161 min,34,Yes,Medium,No,VIP
2025-06-25,chat,300394,Mohannad,08:15,11:43,5,MY,Futures,Leverage Issue,208 min,58,No,Medium,No,VIP
2025-10-25,email,300395,Amin,18:59,20:16,4,EG,Verification,POA Review,77 min,10,Yes,Medium,No,Retail
2025-12-10,chat,300396,Khalid,10:46,12:04,3,UK,Deposit,Unsupported Token,78 min,20,No,Medium,Yes,Retail
2025-06-13,chat,300397,Nour,21:20,21:30,3,DE,Spot,Price Chart Issue,10 min,1,No,Medium,No,Retail
2025-07-09,chat,300398,Sara,13:14,16:47,3,SA,Referral,Tier Upgrade Issue,213 min,18,No,Urgent,Yes,VIP
2025-08-05,chat,300399,Khalid,12:06,15:51,3,IN,P2P,Payment Not Received,225 min,54,No,High,Yes,VIP
2025-05-31,chat,300400,Amin,18:51,21:27,5,MY,Spot,Insufficient Balance,156 min,4,Yes,Low,No,Retail
2025-08-02,email,300401,Khalid,04:45,07:39,5,EG,Withdrawal,Exceeded Limit,174 min,47,Yes,Medium,No,Retail
2025-07-29,chat,300402,Mohannad,17:11,18:55,3,IN,Security Setting,Change Password,104 min,58,Yes,Medium,No,VIP
2025-04-19,chat,300403,Fatima,17:05,20:10,4,MY,Trading,Slippage Concern,185 min,45,Yes,Medium,No,VIP
2025-10-13,chat,300404,Aya,08:20,09:08,5,ID,Withdrawal,Bank Delay,48 min,24,Yes,Medium,No,Retail
2025-02-10,chat,300405,Sara,19:55,20:46,2,AE,Verification,Source of Funds,51 min,21,Yes,High,No,Retail
2025-12-12,email,300406,Aya,11:06,14:28,3,IN,Security Setting,Login Alerts,202 min,36,No,High,No,VIP
2025-07-07,chat,300407,Amin,08:01,09:29,2,BH,Trading,Price Discrepancy,88 min,15,Yes,High,Yes,Retail
2025-02-04,chat,300408,Nour,11:40,14:51,5,QA,Deposit,Tag/Memo Missing,191 min,60,No,Medium,No,Retail
2025-09-11,chat,300409,Lina,20:07,21:40,3,MY,Verification,Source of Funds,93 min,31,Yes,Medium,No,Retail
2025-08-09,chat,300410,Sara,17:47,21:12,3,TR,P2P,Payment Not Received,205 min,51,No,High,No,Retail
2025-02-24,chat,300411,Fatima,05:00,06:42,3,UK,Futures,PNL Not Updated,102 min,31,No,High,No,Retail
2025-09-17,chat,300412,Nour,12:41,13:05,4,QA,Futures,Leverage Issue,24 min,21,Yes,Medium,Yes,VIP
2025-03-25,email,300413,Khalid,17:39,17:56,2,DE,Referral,Tier Upgrade Issue,17 min,4,No,Urgent,Yes,Retail
2025-07-02,chat,300414,Omar,13:48,14:01,5,PK,Security Setting,2FA Disabled,13 min,7,Yes,Medium,No,Retail
2025-05-04,chat,300415,Khalid,22:40,23:52,4,PK,Futures,PNL Not Updated,72 min,10,Yes,Low,No,Retail
2025-04-24,chat,300416,Nour,04:51,06:40,4,AE,Security Setting,2FA Reset,109 min,42,Yes,Low,Yes,VIP
2025-03-29,chat,300417,Aya,09:53,11:33,5,QA,Trading,Order Not Filled,100 min,13,Yes,Medium,No,Retail
2025-01-23,chat,300418,Sara,04:36,05:55,5,MY,Futures,Liquidation Dispute,79 min,54,Yes,Low,No,Retail
2025-11-14,chat,300419,Amin,10:55,11:47,3,KW,Futures,Liquidation Dispute,52 min,16,No,Medium,No,Retail
2025-11-12,email,300420,Fatima,22:20,22:54,4,EG,Deposit,Internal Transfer Pending,34 min,5,Yes,High,No,Retail
2025-10-03,chat,300421,Khalid,10:59,13:56,4,EG,Spot,Insufficient Balance,177 min,1,Yes,Low,No,Retail
2025-05-15,email,300422,Sara,01:12,03:11,5,BH,Deposit,On?chain Pending,119 min,33,Yes,High,No,Retail
2025-11-24,chat,300423,Sara,19:11,22:47,4,ID,Deposit,On?chain Pending,216 min,8,Yes,High,No,Retail
2025-09-02,email,300424,Aya,12:03,15:29,4,AE,Security Setting,2FA Disabled,206 min,42,Yes,Low,No,Retail
2025-04-02,chat,300425,Mohannad,19:54,23:28,3,SA,Trading,Order Rejected,214 min,43,Yes,Medium,No,Retail
2025-04-30,chat,300426,Amin,17:49,19:19,4,KW,Trading,Price Discrepancy,90 min,28,Yes,Low,No,Retail
2025-03-17,email,300427,Omar,22:22,23:15,4,EG,P2P,Payment Not Received,53 min,18,Yes,Low,No,Retail
2025-07-03,chat,300428,Amin,03:16,05:38,4,UK,Verification,Level 2 KYC,142 min,6,Yes,Urgent,Yes,Retail
2025-05-15,chat,300429,Amin,00:56,03:16,3,PK,Referral,Tier Upgrade Issue,140 min,1,Yes,High,No,Retail
2025-01-22,email,300430,Fatima,01:44,05:28,4,ID,Futures,Liquidation Dispute,224 min,4,Yes,Medium,No,Retail
2025-03-14,chat,300431,Yousef,15:32,15:37,4,IN,Deposit,Internal Transfer Pending,5 min,2,Yes,Medium,No,Retail
2025-12-29,email,300432,Omar,15:18,18:30,4,IN,Futures,Leverage Issue,192 min,52,Yes,Medium,No,Retail
2025-05-05,chat,300433,Fatima,21:10,22:14,5,DE,Referral,Referral Code Not Applied,64 min,13,Yes,Low,No,Retail
2025-12-25,chat,300434,Sara,05:41,06:45,4,UK,Verification,Level 1 KYC,64 min,2,Yes,Medium,No,Retail
2025-06-30,chat,300435,Mohannad,18:51,19:54,5,PK,Card,Card Not Received,63 min,36,Yes,Medium,No,Retail
2025-10-31,chat,300436,Lina,10:20,10:46,4,KW,Verification,ID Mismatch,26 min,3,Yes,Medium,No,Retail
